,filename,num_ratings,num_bboxes,num_objects,ratings,bounding_boxes
116,DSC05638.jpeg,2,2,2,"[['1', '3']]","[{'x': 151, 'y': 46, 'x_offset': 213, 'y_offset': 296}, {'x': 981, 'y': 63, 'x_offset': 197, 'y_offset': 284}]"
123,DSC05639.jpeg,16,16,16,"[['2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '3', '1', '3', '1', '2']]","[{'x': 78, 'y': 40, 'x_offset': 184, 'y_offset': 187}, {'x': 318, 'y': 28, 'x_offset': 197, 'y_offset': 193}, {'x': 627, 'y': 53, 'x_offset': 125, 'y_offset': 175}, {'x': 839, 'y': 53, 'x_offset': 122, 'y_offset': 175}, {'x': 1155, 'y': 31, 'x_offset': 128, 'y_offset': 190}, {'x': 1333, 'y': 40, 'x_offset': 122, 'y_offset': 184}, {'x': 1504, 'y': 40, 'x_offset': 137, 'y_offset': 190}, {'x': 1670, 'y': 31, 'x_offset': 140, 'y_offset': 212}, {'x': 1838, 'y': 56, 'x_offset': 119, 'y_offset': 190}, {'x': 2003, 'y': 59, 'x_offset': 119, 'y_offset': 187}, {'x': 2163, 'y': 50, 'x_offset': 125, 'y_offset': 206}, {'x': 2291, 'y': 50, 'x_offset': 115, 'y_offset': 206}, {'x': 2428, 'y': 56, 'x_offset': 119, 'y_offset': 197}, {'x': 2568, 'y': 59, 'x_offset': 115, 'y_offset': 200}, {'x': 2693, 'y': 65, 'x_offset': 128, 'y_offset': 203}, {'x': 2827, 'y': 62, 'x_offset': 156, 'y_offset': 209}]"
197,DSC05640.jpeg,16,16,16,"[['2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '3', '2', '2', '1', '2']]","[{'x': 15, 'y': 34, 'x_offset': 205, 'y_offset': 202}, {'x': 273, 'y': 22, 'x_offset': 218, 'y_offset': 208}, {'x': 598, 'y': 37, 'x_offset': 135, 'y_offset': 187}, {'x': 840, 'y': 40, 'x_offset': 138, 'y_offset': 193}, {'x': 1174, 'y': 10, 'x_offset': 138, 'y_offset': 214}, {'x': 1360, 'y': 28, 'x_offset': 135, 'y_offset': 202}, {'x': 1557, 'y': 34, 'x_offset': 129, 'y_offset': 196}, {'x': 1734, 'y': 31, 'x_offset': 132, 'y_offset': 214}, {'x': 1903, 'y': 46, 'x_offset': 126, 'y_offset': 202}, {'x': 2093, 'y': 40, 'x_offset': 123, 'y_offset': 218}, {'x': 2258, 'y': 43, 'x_offset': 120, 'y_offset': 214}, {'x': 2381, 'y': 43, 'x_offset': 132, 'y_offset': 214}, {'x': 2678, 'y': 53, 'x_offset': 132, 'y_offset': 211}, {'x': 2534, 'y': 46, 'x_offset': 132, 'y_offset': 202}, {'x': 2825, 'y': 74, 'x_offset': 116, 'y_offset': 196}, {'x': 2966, 'y': 68, 'x_offset': 132, 'y_offset': 199}]"
185,DSC05641.jpeg,16,16,16,"[['2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '3', '2', '2', '1', '2']]","[{'x': 0, 'y': 16, 'x_offset': 217, 'y_offset': 207}, {'x': 257, 'y': 16, 'x_offset': 223, 'y_offset': 204}, {'x': 588, 'y': 26, 'x_offset': 136, 'y_offset': 198}, {'x': 824, 'y': 23, 'x_offset': 133, 'y_offset': 195}, {'x': 1155, 'y': 10, 'x_offset': 133, 'y_offset': 198}, {'x': 1329, 'y': 20, 'x_offset': 133, 'y_offset': 192}, {'x': 1521, 'y': 23, 'x_offset': 146, 'y_offset': 198}, {'x': 1861, 'y': 35, 'x_offset': 139, 'y_offset': 201}, {'x': 1697, 'y': 16, 'x_offset': 133, 'y_offset': 207}, {'x': 2038, 'y': 38, 'x_offset': 133, 'y_offset': 204}, {'x': 2217, 'y': 29, 'x_offset': 121, 'y_offset': 214}, {'x': 2344, 'y': 38, 'x_offset': 115, 'y_offset': 211}, {'x': 2493, 'y': 44, 'x_offset': 133, 'y_offset': 183}, {'x': 2638, 'y': 50, 'x_offset': 108, 'y_offset': 189}, {'x': 2775, 'y': 54, 'x_offset': 127, 'y_offset': 201}, {'x': 2914, 'y': 60, 'x_offset': 139, 'y_offset': 189}]"
363,DSC05642.jpeg,16,16,16,"[['2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '3', '2', '2', '1', '2']]","[{'x': 79, 'y': 75, 'x_offset': 186, 'y_offset': 170}, {'x': 326, 'y': 54, 'x_offset': 180, 'y_offset': 186}, {'x': 639, 'y': 81, 'x_offset': 116, 'y_offset': 167}, {'x': 861, 'y': 84, 'x_offset': 116, 'y_offset': 158}, {'x': 1178, 'y': 45, 'x_offset': 116, 'y_offset': 186}, {'x': 1339, 'y': 54, 'x_offset': 125, 'y_offset': 189}, {'x': 1525, 'y': 60, 'x_offset': 122, 'y_offset': 173}, {'x': 1686, 'y': 69, 'x_offset': 131, 'y_offset': 183}, {'x': 1850, 'y': 75, 'x_offset': 122, 'y_offset': 180}, {'x': 2030, 'y': 66, 'x_offset': 103, 'y_offset': 189}, {'x': 2185, 'y': 57, 'x_offset': 110, 'y_offset': 189}, {'x': 2307, 'y': 78, 'x_offset': 107, 'y_offset': 170}, {'x': 2447, 'y': 72, 'x_offset': 113, 'y_offset': 173}, {'x': 2587, 'y': 81, 'x_offset': 116, 'y_offset': 173}, {'x': 2718, 'y': 93, 'x_offset': 125, 'y_offset': 170}, {'x': 2855, 'y': 84, 'x_offset': 119, 'y_offset': 170}]"
125,DSC05644.jpeg,16,16,16,"[['2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '3', '2', '3', '1', '2']]","[{'x': 48, 'y': 41, 'x_offset': 185, 'y_offset': 188}, {'x': 276, 'y': 29, 'x_offset': 200, 'y_offset': 188}, {'x': 805, 'y': 44, 'x_offset': 124, 'y_offset': 176}, {'x': 584, 'y': 41, 'x_offset': 136, 'y_offset': 173}, {'x': 1114, 'y': 20, 'x_offset': 115, 'y_offset': 185}, {'x': 1272, 'y': 20, 'x_offset': 133, 'y_offset': 185}, {'x': 1456, 'y': 23, 'x_offset': 118, 'y_offset': 182}, {'x': 1608, 'y': 23, 'x_offset': 127, 'y_offset': 191}, {'x': 1768, 'y': 23, 'x_offset': 121, 'y_offset': 200}, {'x': 1938, 'y': 32, 'x_offset': 109, 'y_offset': 188}, {'x': 2095, 'y': 26, 'x_offset': 109, 'y_offset': 188}, {'x': 2213, 'y': 26, 'x_offset': 103, 'y_offset': 191}, {'x': 2344, 'y': 14, 'x_offset': 118, 'y_offset': 185}, {'x': 2607, 'y': 35, 'x_offset': 112, 'y_offset': 179}, {'x': 2483, 'y': 23, 'x_offset': 112, 'y_offset': 188}, {'x': 2740, 'y': 32, 'x_offset': 127, 'y_offset': 179}]"
249,DSC05645.jpeg,8,8,8,"[['2', '2', '1', '1', '3', '1', '1', '1']]","[{'x': 39, 'y': 58, 'x_offset': 281, 'y_offset': 265}, {'x': 399, 'y': 50, 'x_offset': 281, 'y_offset': 281}, {'x': 875, 'y': 87, 'x_offset': 171, 'y_offset': 246}, {'x': 1197, 'y': 93, 'x_offset': 173, 'y_offset': 254}, {'x': 1655, 'y': 58, 'x_offset': 176, 'y_offset': 292}, {'x': 1901, 'y': 79, 'x_offset': 157, 'y_offset': 276}, {'x': 2139, 'y': 87, 'x_offset': 171, 'y_offset': 271}, {'x': 2364, 'y': 112, 'x_offset': 173, 'y_offset': 252}]"
322,DSC05646.jpeg,13,13,13,"[['1', '2', '1', '1', '1', '1', '1', '1', '3', '2', '2', '1', '2']]","[{'x': 32, 'y': 90, 'x_offset': 156, 'y_offset': 220}, {'x': 443, 'y': 40, 'x_offset': 170, 'y_offset': 252}, {'x': 666, 'y': 35, 'x_offset': 164, 'y_offset': 252}, {'x': 919, 'y': 37, 'x_offset': 158, 'y_offset': 247}, {'x': 1139, 'y': 40, 'x_offset': 161, 'y_offset': 261}, {'x': 1356, 'y': 46, 'x_offset': 173, 'y_offset': 252}, {'x': 1599, 'y': 37, 'x_offset': 153, 'y_offset': 261}, {'x': 1825, 'y': 37, 'x_offset': 158, 'y_offset': 252}, {'x': 1996, 'y': 37, 'x_offset': 150, 'y_offset': 249}, {'x': 2192, 'y': 26, 'x_offset': 161, 'y_offset': 241}, {'x': 2383, 'y': 40, 'x_offset': 147, 'y_offset': 247}, {'x': 2562, 'y': 49, 'x_offset': 158, 'y_offset': 249}, {'x': 2759, 'y': 40, 'x_offset': 167, 'y_offset': 235}]"
103,DSC05647.jpeg,12,12,12,"[['2', '1', '1', '1', '1', '1', '1', '3', '2', '2', '1', '2']]","[{'x': 14, 'y': 48, 'x_offset': 185, 'y_offset': 279}, {'x': 268, 'y': 54, 'x_offset': 157, 'y_offset': 262}, {'x': 530, 'y': 40, 'x_offset': 171, 'y_offset': 279}, {'x': 767, 'y': 46, 'x_offset': 166, 'y_offset': 287}, {'x': 994, 'y': 68, 'x_offset': 179, 'y_offset': 265}, {'x': 1248, 'y': 57, 'x_offset': 188, 'y_offset': 284}, {'x': 1493, 'y': 43, 'x_offset': 166, 'y_offset': 282}, {'x': 1681, 'y': 48, 'x_offset': 157, 'y_offset': 265}, {'x': 1899, 'y': 29, 'x_offset': 174, 'y_offset': 279}, {'x': 2101, 'y': 34, 'x_offset': 155, 'y_offset': 284}, {'x': 2294, 'y': 46, 'x_offset': 166, 'y_offset': 276}, {'x': 2504, 'y': 29, 'x_offset': 185, 'y_offset': 287}]"
72,DSC05648.jpeg,11,12,-1,"[['2', '1', '1', '1', '1', '1', '13', '2', '2', '1', '2']]","[{'x': 14, 'y': 29, 'x_offset': 195, 'y_offset': 295}, {'x': 275, 'y': 40, 'x_offset': 197, 'y_offset': 286}, {'x': 566, 'y': 52, 'x_offset': 186, 'y_offset': 286}, {'x': 815, 'y': 66, 'x_offset': 186, 'y_offset': 292}, {'x': 1064, 'y': 81, 'x_offset': 215, 'y_offset': 286}, {'x': 1348, 'y': 63, 'x_offset': 203, 'y_offset': 329}, {'x': 1608, 'y': 63, 'x_offset': 192, 'y_offset': 309}, {'x': 1805, 'y': 69, 'x_offset': 183, 'y_offset': 295}, {'x': 2037, 'y': 61, 'x_offset': 186, 'y_offset': 300}, {'x': 2269, 'y': 86, 'x_offset': 177, 'y_offset': 283}, {'x': 2472, 'y': 95, 'x_offset': 186, 'y_offset': 298}, {'x': 2704, 'y': 98, 'x_offset': 197, 'y_offset': 283}]"
248,DSC05651.jpeg,12,12,12,"[['1', '1', '4', '4', '4', '1', '1', '3', '1', '4', '1', '1']]","[{'x': 249, 'y': 13, 'x_offset': 153, 'y_offset': 245}, {'x': 433, 'y': 31, 'x_offset': 156, 'y_offset': 245}, {'x': 635, 'y': 1, 'x_offset': 147, 'y_offset': 254}, {'x': 816, 'y': 10, 'x_offset': 156, 'y_offset': 251}, {'x': 1024, 'y': 10, 'x_offset': 162, 'y_offset': 242}, {'x': 1189, 'y': 10, 'x_offset': 156, 'y_offset': 254}, {'x': 1410, 'y': 13, 'x_offset': 156, 'y_offset': 266}, {'x': 1581, 'y': 10, 'x_offset': 156, 'y_offset': 263}, {'x': 1771, 'y': 16, 'x_offset': 162, 'y_offset': 263}, {'x': 1955, 'y': 31, 'x_offset': 150, 'y_offset': 257}, {'x': 2114, 'y': 38, 'x_offset': 159, 'y_offset': 257}, {'x': 2301, 'y': 41, 'x_offset': 168, 'y_offset': 233}]"
222,DSC05652.jpeg,12,12,12,"[['1', '1', '4', '4', '4', '1', '1', '3', '1', '5', '1', '1']]","[{'x': 57, 'y': 26, 'x_offset': 172, 'y_offset': 266}, {'x': 256, 'y': 32, 'x_offset': 183, 'y_offset': 290}, {'x': 486, 'y': 18, 'x_offset': 175, 'y_offset': 278}, {'x': 708, 'y': 24, 'x_offset': 169, 'y_offset': 269}, {'x': 942, 'y': 15, 'x_offset': 163, 'y_offset': 284}, {'x': 1120, 'y': 12, 'x_offset': 172, 'y_offset': 287}, {'x': 1371, 'y': 18, 'x_offset': 169, 'y_offset': 299}, {'x': 1575, 'y': 6, 'x_offset': 178, 'y_offset': 290}, {'x': 1785, 'y': 24, 'x_offset': 178, 'y_offset': 281}, {'x': 1995, 'y': 47, 'x_offset': 163, 'y_offset': 263}, {'x': 2176, 'y': 41, 'x_offset': 169, 'y_offset': 263}, {'x': 2380, 'y': 44, 'x_offset': 189, 'y_offset': 254}]"
53,DSC05653.jpeg,12,12,12,"[['1', '1', '4', '4', '4', '1', '1', '3', '1', '5', '1', '1']]","[{'x': 29, 'y': 26, 'x_offset': 221, 'y_offset': 343}, {'x': 273, 'y': 40, 'x_offset': 224, 'y_offset': 343}, {'x': 549, 'y': 23, 'x_offset': 203, 'y_offset': 320}, {'x': 802, 'y': 32, 'x_offset': 203, 'y_offset': 317}, {'x': 1084, 'y': 17, 'x_offset': 192, 'y_offset': 331}, {'x': 1285, 'y': 20, 'x_offset': 212, 'y_offset': 334}, {'x': 1575, 'y': 34, 'x_offset': 218, 'y_offset': 340}, {'x': 1822, 'y': 17, 'x_offset': 212, 'y_offset': 334}, {'x': 2060, 'y': 32, 'x_offset': 212, 'y_offset': 334}, {'x': 2310, 'y': 58, 'x_offset': 195, 'y_offset': 325}, {'x': 2514, 'y': 43, 'x_offset': 201, 'y_offset': 334}, {'x': 2764, 'y': 52, 'x_offset': 192, 'y_offset': 337}]"
326,DSC05654.jpeg,12,12,12,"[['1', '2', '4', '4', '4', '1', '1', '3', '1', '5', '1', '1']]","[{'x': 37, 'y': 57, 'x_offset': 212, 'y_offset': 334}, {'x': 283, 'y': 79, 'x_offset': 201, 'y_offset': 332}, {'x': 561, 'y': 59, 'x_offset': 201, 'y_offset': 306}, {'x': 816, 'y': 54, 'x_offset': 207, 'y_offset': 326}, {'x': 1088, 'y': 48, 'x_offset': 195, 'y_offset': 326}, {'x': 1295, 'y': 37, 'x_offset': 218, 'y_offset': 337}, {'x': 1589, 'y': 62, 'x_offset': 212, 'y_offset': 332}, {'x': 1836, 'y': 42, 'x_offset': 190, 'y_offset': 323}, {'x': 2074, 'y': 59, 'x_offset': 207, 'y_offset': 320}, {'x': 2309, 'y': 91, 'x_offset': 193, 'y_offset': 298}, {'x': 2510, 'y': 79, 'x_offset': 204, 'y_offset': 298}, {'x': 2751, 'y': 71, 'x_offset': 207, 'y_offset': 300}]"
260,DSC05655.jpeg,12,12,12,"[['1', '1', '4', '4', '4', '1', '1', '3', '1', '5', '1', '1']]","[{'x': 51, 'y': 69, 'x_offset': 225, 'y_offset': 338}, {'x': 297, 'y': 93, 'x_offset': 225, 'y_offset': 352}, {'x': 593, 'y': 55, 'x_offset': 201, 'y_offset': 352}, {'x': 847, 'y': 79, 'x_offset': 222, 'y_offset': 328}, {'x': 1139, 'y': 72, 'x_offset': 211, 'y_offset': 338}, {'x': 1361, 'y': 58, 'x_offset': 215, 'y_offset': 363}, {'x': 1650, 'y': 100, 'x_offset': 232, 'y_offset': 335}, {'x': 1910, 'y': 65, 'x_offset': 208, 'y_offset': 356}, {'x': 2153, 'y': 86, 'x_offset': 232, 'y_offset': 345}, {'x': 2615, 'y': 115, 'x_offset': 236, 'y_offset': 328}, {'x': 2389, 'y': 125, 'x_offset': 229, 'y_offset': 317}, {'x': 2858, 'y': 115, 'x_offset': 222, 'y_offset': 321}]"
39,DSC05656.jpeg,12,12,12,"[['1', '1', '4', '4', '4', '1', '1', '3', '1', '4', '1', '1']]","[{'x': 42, 'y': 25, 'x_offset': 150, 'y_offset': 243}, {'x': 227, 'y': 34, 'x_offset': 152, 'y_offset': 238}, {'x': 439, 'y': 11, 'x_offset': 150, 'y_offset': 250}, {'x': 638, 'y': 13, 'x_offset': 147, 'y_offset': 248}, {'x': 855, 'y': 13, 'x_offset': 145, 'y_offset': 234}, {'x': 1012, 'y': 9, 'x_offset': 150, 'y_offset': 241}, {'x': 1239, 'y': 11, 'x_offset': 157, 'y_offset': 259}, {'x': 1426, 'y': -1, 'x_offset': 154, 'y_offset': 255}, {'x': 1610, 'y': 6, 'x_offset': 161, 'y_offset': 255}, {'x': 1795, 'y': 11, 'x_offset': 152, 'y_offset': 269}, {'x': 1959, 'y': 6, 'x_offset': 166, 'y_offset': 259}, {'x': 2153, 'y': 4, 'x_offset': 173, 'y_offset': 252}]"
109,DSC05657.jpeg,12,12,12,"[['1', '1', '4', '4', '4', '1', '1', '3', '1', '5', '1', '1']]","[{'x': 66, 'y': 23, 'x_offset': 77, 'y_offset': 121}, {'x': 164, 'y': 34, 'x_offset': 72, 'y_offset': 120}, {'x': 268, 'y': 21, 'x_offset': 78, 'y_offset': 128}, {'x': 364, 'y': 21, 'x_offset': 78, 'y_offset': 128}, {'x': 470, 'y': 22, 'x_offset': 80, 'y_offset': 124}, {'x': 554, 'y': 15, 'x_offset': 76, 'y_offset': 133}, {'x': 665, 'y': 25, 'x_offset': 83, 'y_offset': 121}, {'x': 761, 'y': 14, 'x_offset': 76, 'y_offset': 128}, {'x': 853, 'y': 19, 'x_offset': 83, 'y_offset': 131}, {'x': 947, 'y': 27, 'x_offset': 84, 'y_offset': 116}, {'x': 1035, 'y': 16, 'x_offset': 84, 'y_offset': 128}, {'x': 1137, 'y': 16, 'x_offset': 78, 'y_offset': 128}]"
245,DSC05658.jpeg,12,12,12,"[['1', '1', '4', '4', '4', '1', '1', '3', '1', '4', '1', '1']]","[{'x': 9, 'y': 27, 'x_offset': 170, 'y_offset': 264}, {'x': 197, 'y': 41, 'x_offset': 176, 'y_offset': 267}, {'x': 421, 'y': 22, 'x_offset': 159, 'y_offset': 273}, {'x': 626, 'y': 33, 'x_offset': 162, 'y_offset': 264}, {'x': 841, 'y': 19, 'x_offset': 176, 'y_offset': 278}, {'x': 1023, 'y': 16, 'x_offset': 173, 'y_offset': 284}, {'x': 1253, 'y': 41, 'x_offset': 173, 'y_offset': 273}, {'x': 1461, 'y': 30, 'x_offset': 170, 'y_offset': 273}, {'x': 1659, 'y': 41, 'x_offset': 176, 'y_offset': 273}, {'x': 1855, 'y': 67, 'x_offset': 170, 'y_offset': 258}, {'x': 2034, 'y': 59, 'x_offset': 173, 'y_offset': 270}, {'x': 2239, 'y': 61, 'x_offset': 185, 'y_offset': 261}]"
191,DSC05659.jpeg,1,1,1,[['2']],"[{'x': 38, 'y': 19, 'x_offset': 186, 'y_offset': 308}]"
146,DSC05660.jpeg,1,1,1,[['2']],"[{'x': 216, 'y': 178, 'x_offset': 202, 'y_offset': 344}]"
208,DSC05661.jpeg,1,1,1,[['2']],"[{'x': 190, 'y': 176, 'x_offset': 214, 'y_offset': 346}]"
298,DSC05662.jpeg,1,1,1,[['2']],"[{'x': 140, 'y': 98, 'x_offset': 223, 'y_offset': 367}]"
243,DSC05663.jpeg,1,1,1,[['2']],"[{'x': 64, 'y': 129, 'x_offset': 160, 'y_offset': 257}]"
46,DSC05664.jpeg,11,12,-1,"[['1', '1', '1', '1', '3', '1', '1', '1', '1', '1', '1']]","[{'x': 54, 'y': 126, 'x_offset': 168, 'y_offset': 193}, {'x': 240, 'y': 104, 'x_offset': 157, 'y_offset': 222}, {'x': 415, 'y': 92, 'x_offset': 162, 'y_offset': 231}, {'x': 613, 'y': 92, 'x_offset': 168, 'y_offset': 222}, {'x': 806, 'y': 83, 'x_offset': 157, 'y_offset': 240}, {'x': 1004, 'y': 101, 'x_offset': 144, 'y_offset': 218}, {'x': 1199, 'y': 79, 'x_offset': 168, 'y_offset': 236}, {'x': 1403, 'y': 104, 'x_offset': 155, 'y_offset': 216}, {'x': 1587, 'y': 117, 'x_offset': 177, 'y_offset': 222}, {'x': 1780, 'y': 113, 'x_offset': 150, 'y_offset': 229}, {'x': 1967, 'y': 119, 'x_offset': 162, 'y_offset': 216}, {'x': 2158, 'y': 131, 'x_offset': 159, 'y_offset': 213}]"
202,DSC05665.jpeg,12,12,12,"[['1', '1', '1', '1', '3', '1', '1', '1', '1', '1', '1', '1']]","[{'x': 54, 'y': 73, 'x_offset': 156, 'y_offset': 209}, {'x': 237, 'y': 46, 'x_offset': 156, 'y_offset': 223}, {'x': 412, 'y': 38, 'x_offset': 154, 'y_offset': 231}, {'x': 616, 'y': 28, 'x_offset': 151, 'y_offset': 252}, {'x': 801, 'y': 33, 'x_offset': 135, 'y_offset': 233}, {'x': 979, 'y': 38, 'x_offset': 151, 'y_offset': 228}, {'x': 1178, 'y': 28, 'x_offset': 167, 'y_offset': 225}, {'x': 1376, 'y': 44, 'x_offset': 159, 'y_offset': 225}, {'x': 1575, 'y': 60, 'x_offset': 146, 'y_offset': 231}, {'x': 1753, 'y': 57, 'x_offset': 151, 'y_offset': 231}, {'x': 1938, 'y': 52, 'x_offset': 154, 'y_offset': 241}, {'x': 2121, 'y': 68, 'x_offset': 170, 'y_offset': 231}]"
151,DSC05666.jpeg,1,1,1,[['3']],"[{'x': 15, 'y': 75, 'x_offset': 149, 'y_offset': 218}]"
204,DSC05669.jpeg,6,6,6,"[['1', '2', '2', '3', '1', '1']]","[{'x': 32, 'y': 46, 'x_offset': 165, 'y_offset': 256}, {'x': 218, 'y': 40, 'x_offset': 185, 'y_offset': 254}, {'x': 444, 'y': 38, 'x_offset': 180, 'y_offset': 263}, {'x': 865, 'y': 50, 'x_offset': 168, 'y_offset': 239}, {'x': 656, 'y': 47, 'x_offset': 165, 'y_offset': 247}, {'x': 1092, 'y': 35, 'x_offset': 177, 'y_offset': 251}]"
63,DSC05670.jpeg,8,8,8,"[['3', '1', '1', '1', '1', '1', '1', '1']]","[{'x': 23, 'y': 29, 'x_offset': 172, 'y_offset': 249}, {'x': 256, 'y': 25, 'x_offset': 171, 'y_offset': 249}, {'x': 490, 'y': 7, 'x_offset': 185, 'y_offset': 268}, {'x': 736, 'y': 30, 'x_offset': 174, 'y_offset': 261}, {'x': 961, 'y': 45, 'x_offset': 174, 'y_offset': 270}, {'x': 1171, 'y': 59, 'x_offset': 188, 'y_offset': 261}, {'x': 1404, 'y': 50, 'x_offset': 171, 'y_offset': 259}, {'x': 1617, 'y': 52, 'x_offset': 171, 'y_offset': 267}]"
137,DSC05671.jpeg,5,5,5,"[['1', '1', '2', '2', '3']]","[{'x': 434, 'y': 19, 'x_offset': 175, 'y_offset': 247}, {'x': 670, 'y': 20, 'x_offset': 172, 'y_offset': 243}, {'x': 883, 'y': 22, 'x_offset': 158, 'y_offset': 246}, {'x': 37, 'y': 36, 'x_offset': 158, 'y_offset': 220}, {'x': 230, 'y': 18, 'x_offset': 171, 'y_offset': 242}]"
94,DSC05673.jpeg,7,7,7,"[['1', '1', '1', '1', '1', '1', '1']]","[{'x': 6, 'y': 20, 'x_offset': 149, 'y_offset': 222}, {'x': 205, 'y': 6, 'x_offset': 161, 'y_offset': 222}, {'x': 417, 'y': 20, 'x_offset': 146, 'y_offset': 232}, {'x': 617, 'y': 30, 'x_offset': 149, 'y_offset': 235}, {'x': 789, 'y': 36, 'x_offset': 164, 'y_offset': 228}, {'x': 989, 'y': 33, 'x_offset': 164, 'y_offset': 225}, {'x': 1176, 'y': 47, 'x_offset': 166, 'y_offset': 224}]"
264,DSC05675.jpeg,6,6,6,"[['1', '1', '1', '1', '3', '1']]","[{'x': 236, 'y': 38, 'x_offset': 130, 'y_offset': 185}, {'x': 392, 'y': 21, 'x_offset': 136, 'y_offset': 199}, {'x': 550, 'y': 15, 'x_offset': 144, 'y_offset': 207}, {'x': 733, 'y': 13, 'x_offset': 138, 'y_offset': 204}, {'x': 902, 'y': 17, 'x_offset': 130, 'y_offset': 197}, {'x': 1069, 'y': 15, 'x_offset': 134, 'y_offset': 190}]"
275,DSC05676.jpeg,12,12,12,"[['1', '1', '1', '1', '1', '1', '1', '1', '1', '4', '1', '1']]","[{'x': 44, 'y': 32, 'x_offset': 190, 'y_offset': 252}, {'x': 280, 'y': 57, 'x_offset': 171, 'y_offset': 226}, {'x': 483, 'y': 41, 'x_offset': 174, 'y_offset': 248}, {'x': 719, 'y': 48, 'x_offset': 171, 'y_offset': 245}, {'x': 925, 'y': 44, 'x_offset': 194, 'y_offset': 255}, {'x': 1167, 'y': 41, 'x_offset': 177, 'y_offset': 248}, {'x': 1393, 'y': 48, 'x_offset': 174, 'y_offset': 252}, {'x': 1606, 'y': 64, 'x_offset': 181, 'y_offset': 245}, {'x': 1838, 'y': 77, 'x_offset': 171, 'y_offset': 248}, {'x': 2019, 'y': 83, 'x_offset': 171, 'y_offset': 239}, {'x': 2242, 'y': 99, 'x_offset': 177, 'y_offset': 239}, {'x': 2474, 'y': 80, 'x_offset': 171, 'y_offset': 236}]"
60,DSC05678.jpeg,11,11,11,"[['1', '1', '1', '1', '1', '1', '1', '1', '4', '1', '1']]","[{'x': 24, 'y': 17, 'x_offset': 172, 'y_offset': 240}, {'x': 236, 'y': 19, 'x_offset': 177, 'y_offset': 236}, {'x': 481, 'y': 17, 'x_offset': 172, 'y_offset': 245}, {'x': 699, 'y': 12, 'x_offset': 192, 'y_offset': 270}, {'x': 937, 'y': 17, 'x_offset': 187, 'y_offset': 265}, {'x': 1170, 'y': 26, 'x_offset': 204, 'y_offset': 257}, {'x': 1399, 'y': 31, 'x_offset': 194, 'y_offset': 255}, {'x': 1646, 'y': 55, 'x_offset': 175, 'y_offset': 248}, {'x': 1831, 'y': 55, 'x_offset': 187, 'y_offset': 250}, {'x': 2074, 'y': 72, 'x_offset': 180, 'y_offset': 253}, {'x': 2312, 'y': 70, 'x_offset': 192, 'y_offset': 231}]"
138,DSC05679.jpeg,8,8,8,"[['1', '1', '1', '1', '1', '4', '1', '1']]","[{'x': -4, 'y': 22, 'x_offset': 175, 'y_offset': 262}, {'x': 240, 'y': 26, 'x_offset': 191, 'y_offset': 246}, {'x': 479, 'y': 34, 'x_offset': 175, 'y_offset': 250}, {'x': 702, 'y': 54, 'x_offset': 179, 'y_offset': 235}, {'x': 940, 'y': 63, 'x_offset': 175, 'y_offset': 250}, {'x': 1128, 'y': 61, 'x_offset': 183, 'y_offset': 250}, {'x': 1360, 'y': 93, 'x_offset': 185, 'y_offset': 229}, {'x': 1609, 'y': 85, 'x_offset': 173, 'y_offset': 227}]"
91,DSC05680.jpeg,10,10,10,"[['1', '1', '1', '1', '1', '1', '1', '1', '1', '4']]","[{'x': 9, 'y': 7, 'x_offset': 201, 'y_offset': 283}, {'x': 263, 'y': 43, 'x_offset': 174, 'y_offset': 245}, {'x': 475, 'y': 36, 'x_offset': 192, 'y_offset': 256}, {'x': 720, 'y': 54, 'x_offset': 194, 'y_offset': 254}, {'x': 956, 'y': 47, 'x_offset': 203, 'y_offset': 274}, {'x': 1206, 'y': 56, 'x_offset': 201, 'y_offset': 265}, {'x': 1435, 'y': 65, 'x_offset': 218, 'y_offset': 279}, {'x': 1672, 'y': 92, 'x_offset': 205, 'y_offset': 267}, {'x': 1917, 'y': 107, 'x_offset': 189, 'y_offset': 267}, {'x': 2113, 'y': 118, 'x_offset': 185, 'y_offset': 259}]"
351,DSC05681.jpeg,9,10,-1,"[['1', '1', '1', '1', '1', '1', '1', '14', '1']]","[{'x': 17, 'y': 25, 'x_offset': 168, 'y_offset': 232}, {'x': 221, 'y': 11, 'x_offset': 185, 'y_offset': 249}, {'x': 464, 'y': 11, 'x_offset': 179, 'y_offset': 255}, {'x': 687, 'y': 11, 'x_offset': 191, 'y_offset': 251}, {'x': 932, 'y': 4, 'x_offset': 179, 'y_offset': 266}, {'x': 1166, 'y': 2, 'x_offset': 185, 'y_offset': 274}, {'x': 1391, 'y': 23, 'x_offset': 179, 'y_offset': 253}, {'x': 1633, 'y': 38, 'x_offset': 177, 'y_offset': 255}, {'x': 1812, 'y': 40, 'x_offset': 189, 'y_offset': 247}, {'x': 2048, 'y': 57, 'x_offset': 183, 'y_offset': 238}]"
